,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
27024,Cale,Cale,AR,Arkansas,5099,Nevada,33.6279,-93.2348,69,27.0,polygon,False,True,America/Chicago,3,71858,1840015652
27025,Smithville,Smithville,AR,Arkansas,5075,Lawrence,36.0799,-91.3027,69,39.0,polygon,False,True,America/Chicago,3,72466,1840017734
27055,Weldon,Weldon,AR,Arkansas,5067,Jackson,35.4481,-91.2315,68,107.0,polygon,False,True,America/Chicago,3,72112,1840016257
27075,Corinth,Corinth,AR,Arkansas,5149,Yell,35.0693,-93.4235,67,8.0,polygon,False,True,America/Chicago,3,72824,1840016436
27106,McNab,McNab,AR,Arkansas,5057,Hempstead,33.6609,-93.8323,66,74.0,polygon,False,True,America/Chicago,3,71838,1840016760
27140,Hindsville,Hindsville,AR,Arkansas,5087,Madison,36.1458,-93.8627,65,67.0,polygon,False,True,America/Chicago,3,72738,1840016107
27166,Nimmons,Nimmons,AR,Arkansas,5021,Clay,36.3062,-90.0951,64,99.0,polygon,False,True,America/Chicago,3,72461,1840016089
27200,Fourche,Fourche,AR,Arkansas,5105,Perry,34.9933,-92.6189,63,122.0,polygon,False,True,America/Chicago,3,72016,1840016490
27201,Powhatan,Powhatan,AR,Arkansas,5075,Lawrence,36.0841,-91.1202,63,111.0,polygon,False,True,America/Chicago,3,72458,1840017731
27267,Patmos,Patmos,AR,Arkansas,5057,Hempstead,33.5112,-93.5679,60,208.0,polygon,False,True,America/Chicago,3,71801,1840016764
27295,Oakhaven,Oakhaven,AR,Arkansas,5057,Hempstead,33.7294,-93.6209,59,495.0,polygon,False,True,America/Chicago,3,71801,1840016762
27323,Waldenburg,Waldenburg,AR,Arkansas,5111,Poinsett,35.5653,-90.9346,58,164.0,polygon,False,True,America/Chicago,3,72479 72475,1840016308
27371,Hensley,Hensley,AR,Arkansas,5119,Pulaski,34.5068,-92.2069,56,21.0,polygon,False,False,America/Chicago,3,72065,1840013534
27600,Wiederkehr Village,Wiederkehr Village,AR,Arkansas,5047,Franklin,35.4813,-93.7578,46,4.0,polygon,False,True,America/Chicago,3,72821 72949,1840015396
27634,Tinsman,Tinsman,AR,Arkansas,5013,Calhoun,33.6291,-92.3533,44,32.0,polygon,False,True,America/Chicago,3,71744,1840016811
27677,Cherokee City,Cherokee City,AR,Arkansas,5007,Benton,36.2947,-94.5769,42,34.0,polygon,False,False,America/Chicago,3,72734,1840022675
27678,Birdsong,Birdsong,AR,Arkansas,5093,Mississippi,35.4612,-90.2597,42,80.0,polygon,False,True,America/Chicago,3,72386,1840015365
27803,Blue Eye,Blue Eye,AR,Arkansas,5015,Carroll,36.4966,-93.3977,36,183.0,polygon,False,True,America/Chicago,3,72660,1840015294
27842,Jerome,Jerome,AR,Arkansas,5043,Drew,33.3988,-91.4697,34,129.0,polygon,False,True,America/Chicago,3,71638,1840016812
27882,Victoria,Victoria,AR,Arkansas,5093,Mississippi,35.7574,-90.0602,32,39.0,polygon,False,True,America/Chicago,3,72370 72315,1840016229
27999,Gilbert,Gilbert,AR,Arkansas,5129,Searcy,35.9905,-92.7166,26,27.0,polygon,False,True,America/Chicago,3,72636 72675,1840016190
28086,Scott,Scott,AR,Arkansas,5085,Lonoke,34.6966,-92.0938,22,2.0,polygon,False,False,America/Chicago,3,72142,1840013527
